clusterID,year,gcm,scenario,tminmean,tmaxmean,tjan,wi,prsum,snowmax,timelabel,identifier,current_mean,current_sd,current_min,sasaReduct,sasaReduct_cut
1,2026,HadGEM2-ES,RCP8.5,4.7218099450781255,13.231119947747397,-5.74375005390625,112.56484504937501,1327.0656368203124,182.62985102552227,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2026,MIROC5,RCP2.6,5.334114664700521,14.667382960221355,-3.59062502890625,122.65234514679688,1551.74142453125,234.15971590492063,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2027,CSIRO-Mk3-6-0,RCP8.5,2.3833984838671878,12.560156406692709,-11.13671896875,96.43515758445312,1895.1843933046875,191.95837319781205,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2027,GFDL-CM3,RCP8.5,5.535481855455729,14.713867346809895,-7.50703135234375,124.76797026007812,1624.6054899140624,171.58240953797394,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2027,HadGEM2-ES,RCP8.5,5.0451172528776045,14.397461086484375,-5.6765625515625,120.99570445710937,1226.9890672890624,142.9251371238195,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,0.3872705189106795,0.65
1,2027,MIROC5,RCP2.6,4.911653732083333,14.253645983580729,-7.807812571875,120.24609521789063,1870.06563784375,209.41250397552838,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2028,CSIRO-Mk3-6-0,RCP8.5,4.8573568415625,13.93391941483073,-7.9015625734374995,117.95351696226562,1586.353143265625,235.21779047997663,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2028,GFDL-CM3,RCP8.5,6.821744876158854,14.926367335742189,-5.20390632265625,130.9937514159375,1129.092981984375,169.2395605972673,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2028,HadGEM2-ES,RCP8.5,4.281770890221354,13.628776187369791,-7.59531260703125,109.6121106221875,1132.660167140625,171.0430677435294,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2028,MIROC5,RCP2.6,4.360612047213541,13.902994946028645,-7.55468760234375,113.68398575632813,1388.8742290390626,304.93968075468035,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2029,CSIRO-Mk3-6-0,RCP8.5,4.687304743411458,14.050586077434895,-6.7148438328125,115.59257934367187,1422.901569484375,236.23925819487656,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2029,GFDL-CM3,RCP8.5,6.247265707408855,15.832291852148437,-4.74218755703125,132.47734535734375,1179.8554871796875,112.78122537970246,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.2868309179788584,0.75
1,2029,HadGEM2-ES,RCP8.5,4.20683598921875,13.647786610924479,-9.9828126640625,111.933595068125,1667.1219093046875,178.43201549301608,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2029,MIROC5,RCP2.6,4.306250070520833,14.333919440494792,-9.3937501953125,115.18203277390626,1926.81251859375,160.41943751693816,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,0.40493745333424447,0.6
1,2030,CSIRO-Mk3-6-0,RCP8.5,4.451237045768229,13.7339194171875,-6.13359380859375,114.37148575039063,1862.1351756796876,208.66659436791346,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2030,GFDL-CM3,RCP8.5,5.761458404648438,15.31080746861979,-5.42109380390625,127.22812650054688,1377.37110434375,155.4682739125798,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2030,HadGEM2-ES,RCP8.5,4.32721359779948,13.468034005598959,-6.42187505390625,110.09257941570313,1486.6304740546875,184.753446026511,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2030,MIROC5,RCP2.6,5.191341240039063,15.204492340794271,-7.5578125921875,126.6187515234375,1363.13595259375,283.3094137060386,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2031,CSIRO-Mk3-6-0,RCP8.5,3.2158203565625,12.138216276822916,-9.1257814140625,97.93828239914063,1236.798452375,227.19763813287818,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2031,GFDL-CM3,RCP8.5,6.920507903398438,15.428385591302083,-6.567968828125,136.10586099617188,1224.9632960390625,190.22127326969576,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2031,HadGEM2-ES,RCP8.5,4.423502652278646,13.750911625,-8.0664063609375,113.96406386015624,1355.6086038671874,154.92383887898595,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2031,MIROC5,RCP2.6,6.442513094179688,15.466731926367187,-3.189843771875,131.86992324789063,1671.7062667734376,255.68857192448726,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2032,CSIRO-Mk3-6-0,RCP8.5,3.659309936197917,12.240690219882813,-8.9632814578125,101.3816416875,1243.2820484765625,256.63824431454685,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2032,GFDL-CM3,RCP8.5,7.456054792057292,16.104882975585937,-3.1882812765625,141.36562660585938,1461.122673359375,120.19129163885447,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.3471638876698362,0.7
1,2032,HadGEM2-ES,RCP8.5,4.936002678697917,14.649153800065104,-8.35937511640625,120.561720164375,1250.576573765625,162.36717281783586,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2032,MIROC5,RCP2.6,4.984570381302083,14.827994941145834,-7.76484381640625,121.85312634015625,1838.1711070859376,248.24607078010303,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2033,CSIRO-Mk3-6-0,RCP8.5,4.639713611523438,14.564843888645832,-10.3531252109375,122.30468895859374,1699.4890890546874,172.85153791617046,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,0.49109727395633224,0.55
1,2033,GFDL-CM3,RCP8.5,5.6682943453645835,14.595963704101562,-4.88203130703125,122.92851706671875,1555.4640851796876,197.00112631808008,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2033,HadGEM2-ES,RCP8.5,4.794466206875,14.045638172526042,-6.00937506796875,113.22617315609375,1441.29688915625,131.522785019955,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,0.30178077844379114,0.7
1,2033,MIROC5,RCP2.6,4.605013078151042,14.03906264095052,-6.07890630859375,115.463282480625,1399.503140875,257.206182548485,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2034,CSIRO-Mk3-6-0,RCP8.5,4.509700599817708,13.231250155625,-7.91640634140625,111.74726709578125,1464.185168046875,266.4642303776788,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2034,GFDL-CM3,RCP8.5,7.053320406132812,15.834244962890624,-4.16406254296875,137.32539221414063,1644.66407475,186.44278689883828,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2034,HadGEM2-ES,RCP8.5,5.831054757643229,14.791862133528646,-8.1843751359375,127.6664076665625,1602.7156394453125,208.49225671624808,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2034,MIROC5,RCP2.6,4.869987038658854,13.832422025065105,-7.180468815625,115.68945441437499,2022.0179909140625,270.2154932777497,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2035,CSIRO-Mk3-6-0,RCP8.5,4.02024745546875,13.982552226302083,-10.4984376875,113.41406379960938,1520.6172018203124,233.4331055457239,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2035,GFDL-CM3,RCP8.5,6.580143315755209,15.84270850279948,-4.225781296875,134.53711091132814,1517.8429760390625,160.8264459723722,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2035,HadGEM2-ES,RCP8.5,5.025065181848959,13.39609391282552,-8.11406265390625,113.6320327559375,1358.8929858593751,182.79197029297075,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2035,MIROC5,RCP2.6,4.0759766196744796,13.14622410983073,-11.635937671875,110.28359515164063,1691.763303765625,185.4726756003085,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2036,CSIRO-Mk3-6-0,RCP8.5,3.845638064114583,12.642513174023438,-6.8093750515625,105.05898563078125,1270.679703703125,284.0842204205126,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2036,GFDL-CM3,RCP8.5,5.2524740207552085,15.665364753190104,-8.0531251359375,125.96523581085938,1628.8265715625,145.94468987908635,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2036,HadGEM2-ES,RCP8.5,4.613867249453126,14.031185048307291,-8.264843837499999,118.11992324867188,1278.5828231328126,156.41459995022393,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2036,MIROC5,RCP2.6,4.836197992239583,13.49648452690104,-7.1476563257812495,113.91836078273437,2071.7992537734376,221.5538003286546,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2037,CSIRO-Mk3-6-0,RCP8.5,3.9915365162630208,14.726106937955729,-8.6765626296875,116.50273578195312,2194.2695576171877,187.65600057979432,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2037,GFDL-CM3,RCP8.5,6.700781331041667,15.9486329796875,-5.74687506328125,135.896485864375,1162.24375865625,118.53110919486903,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.3329757313453686,0.7
1,2037,HadGEM2-ES,RCP8.5,4.559700581236979,14.069270985208334,-8.78203147890625,118.18906394914063,1082.488290328125,215.4300840635031,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2037,MIROC5,RCP2.6,4.991731849492187,13.913541839492188,-7.6914063234375,119.1226578309375,1630.467992421875,296.8241170285988,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2038,CSIRO-Mk3-6-0,RCP8.5,5.371289131744792,14.570182461132813,-2.82343752265625,121.37500145179688,1561.8843903125,195.3137597431459,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2038,GFDL-CM3,RCP8.5,7.158463644361979,16.953971532096354,-3.976562546875,144.67461105875,1666.4625161875001,129.5077448149009,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.43431292958060547,0.6
1,2038,HadGEM2-ES,RCP8.5,6.253255292278646,14.959244938971354,-3.72578127890625,128.37890764195313,1641.5867287109375,165.47161207144433,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2038,MIROC5,RCP2.6,5.2970703808333335,14.293424629166667,-4.9273438046875,119.7789075678125,1570.5734558046875,266.65902025554925,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2039,CSIRO-Mk3-6-0,RCP8.5,5.491731861054688,14.390625165039063,-5.4015625609375,121.44101718117187,1605.3281482578125,211.92986717003635,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2039,GFDL-CM3,RCP8.5,6.626171952109375,15.633268398307292,-4.107812540625,133.65625147828126,1697.7929852890625,159.26055833978202,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2039,HadGEM2-ES,RCP8.5,5.774153709127604,15.582161616992188,-6.56796882265625,128.75000132820313,1238.3281286874999,156.98878408717835,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2039,MIROC5,RCP2.6,4.207682332174479,14.44427098170573,-7.97968759921875,117.33789185164062,1642.964864390625,167.8028238523542,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2040,CSIRO-Mk3-6-0,RCP8.5,5.366145896054688,14.978125154036459,-6.72578131640625,124.3238294775,1501.3398604296874,171.75036298888315,Other,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,0.4817711287492485,0.55
1,2040,GFDL-CM3,RCP8.5,6.698828206979167,15.289518384830728,-6.52187506328125,131.93007955085938,1732.356275953125,163.40453637648733,Other,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2040,HadGEM2-ES,RCP8.5,5.840234452708334,15.049804832291667,-7.26250004453125,128.947657606875,1278.9914173695313,203.9616634101305,Other,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2040,MIROC5,RCP2.6,3.8975260879166664,14.223763176236979,-9.7789064765625,113.39804817398438,1907.0914455468749,167.85702177810032,Other,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2041,CSIRO-Mk3-6-0,RCP8.5,3.6119140980729165,14.213606930859376,-10.797656484375,111.9527356759375,1925.228158265625,235.30646693018213,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2041,GFDL-CM3,RCP8.5,7.861653741953125,16.52285173014323,-3.6226562765625,146.30703283257813,1474.336740453125,114.82333832559151,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.302695555114507,0.7
1,2041,HadGEM2-ES,RCP8.5,6.0943360298177085,14.986263170703124,-4.16406254140625,127.57304833164062,1430.7304778671876,163.6217872548213,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2041,MIROC5,RCP2.6,4.653776121523437,14.531966298958332,-5.73750004921875,118.5839857709375,1679.61407884375,215.81219166850494,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2042,CSIRO-Mk3-6-0,RCP8.5,5.4522136057421875,14.188151197330729,-7.88437508203125,122.74570456375,1642.8797011953125,198.42308261008765,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2042,GFDL-CM3,RCP8.5,7.436588634908854,17.126432482552083,-5.89609380390625,147.37812670476563,1100.649232359375,145.10914305977488,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2042,HadGEM2-ES,RCP8.5,5.968619871484376,14.609049641471355,-6.28437505859375,126.48711085585938,1479.560949359375,185.470880865119,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2042,MIROC5,RCP2.6,4.309505254479166,14.43522150859375,-9.1609376796875,118.34297007414062,1519.4164309296875,225.02127612578929,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2043,CSIRO-Mk3-6-0,RCP8.5,3.664648475546875,13.283854327083334,-9.4265627265625,106.67734507515625,1688.2601786484374,198.9696315304182,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2043,GFDL-CM3,RCP8.5,6.642187574114583,15.939323109114584,-5.782031296875,135.7359390817969,1638.8328367421875,148.09913743021235,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2043,HadGEM2-ES,RCP8.5,6.218554769466146,15.03665380266927,-6.15937504921875,127.97109517929688,1387.1164315859376,124.08490990852178,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,0.2534226885040685,0.75
1,2043,MIROC5,RCP2.6,6.229296968072917,16.107552243880207,-6.82812505390625,135.296095294375,1391.210166625,182.6845065826274,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2044,CSIRO-Mk3-6-0,RCP8.5,3.5034505751171876,13.122070474140624,-8.84687515859375,105.94531391359375,1406.963292546875,208.32064044312267,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2044,GFDL-CM3,RCP8.5,6.071614673684896,14.859765792122396,-4.58906255,125.58828279484375,1593.18986446875,135.44807993518708,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.4968600686806411,0.55
1,2044,HadGEM2-ES,RCP8.5,5.303320383645834,14.247656411458333,-5.98515630859375,121.23437643039063,1432.1398604921874,176.93514557442154,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2044,MIROC5,RCP2.6,5.14622401845052,14.56679703528646,-9.074218934375,122.11797015328125,1234.45157134375,189.7144130614794,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2045,CSIRO-Mk3-6-0,RCP8.5,4.044140678580729,14.08528662109375,-8.70234393984375,113.58047016210938,1350.774231546875,222.05737819537666,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2045,GFDL-CM3,RCP8.5,7.556901128007812,15.62044286920573,-4.2039062953125,139.3367202403125,1679.2461099140626,131.01081449917365,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.44961104979848626,0.6
1,2045,HadGEM2-ES,RCP8.5,5.661653742239583,14.238020987656249,-5.83046881796875,121.86757966671875,1848.0742686015624,208.42243362368984,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2045,MIROC5,RCP2.6,4.632096439348958,14.043229323242187,-7.66093760390625,115.92656399234374,1445.065638721875,194.65359347796854,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2046,CSIRO-Mk3-6-0,RCP8.5,3.7556641063932292,14.27688818157552,-10.1210939140625,112.5632825528125,1439.1023547265625,166.77132599221875,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,0.4410744741528453,0.6
1,2046,GFDL-CM3,RCP8.5,7.0656902046614585,15.500390784635417,-4.5781250578125,135.88086094203126,1230.95939575,104.7761658603942,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.22998686960984294,0.8
1,2046,HadGEM2-ES,RCP8.5,5.525651103294271,14.387500164192708,-4.7359375578125,120.15781387523438,1464.9054890390626,125.72129178571016,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,0.2635815994454542,0.75
1,2046,MIROC5,RCP2.6,4.927278722591145,14.36100274966146,-7.50546885234375,118.8265638640625,1601.48673515625,232.6637167230075,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2047,CSIRO-Mk3-6-0,RCP8.5,5.194791728033854,14.407487165299479,-5.81484380625,120.61054837171875,1401.264080515625,193.98441512871253,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
1,2047,GFDL-CM3,RCP8.5,6.644075603177083,15.85000015891927,-5.98671880859375,135.06132957023436,1798.5383047421876,136.66486129097797,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,0.5103711663605306,0.5
1,2047,HadGEM2-ES,RCP8.5,6.358919360208334,14.714062688736979,-6.28750004921875,127.5625016675,1224.2984542421875,215.21411806827854,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2047,MIROC5,RCP2.6,4.869596413841146,14.264713692864584,-7.94843758125,120.56640756976563,1823.794547921875,214.17714709550228,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2048,CSIRO-Mk3-6-0,RCP8.5,4.47207036734375,15.5909506703125,-11.6320314765625,125.98242321304687,1408.26954403125,168.0763230701474,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,0.4515100228547928,0.55
1,2048,GFDL-CM3,RCP8.5,7.615950614895834,17.13346372734375,-2.28359377015625,148.4964860534375,1654.3140682968751,150.26599010091604,2050,GFDL-CM3 RCP8.5,171.01261763839182,31.468265141715452,139.54435249667637,1,NA
1,2048,HadGEM2-ES,RCP8.5,6.497851649127604,15.336849103385417,-3.74687503515625,132.052735775625,1456.0695576484375,151.76973011900827,2050,HadGEM2-ES RCP8.5,196.08173380577537,51.36135418943327,144.7203796163421,1,NA
1,2048,MIROC5,RCP2.6,4.654687562864583,15.062044439778646,-12.6726564921875,124.04804839359375,1722.439087125,253.84611979524942,2050,MIROC5 RCP2.6,216.8341458103099,50.33641814759207,166.49772766271784,1,NA
1,2049,CSIRO-Mk3-6-0,RCP8.5,3.823242244088542,12.90423192389323,-3.93046879609375,102.75117317585938,1283.2492279453124,186.33383346477552,2050,CSIRO-Mk3-6-0 RCP8.5,219.08740271362763,39.38027130826699,179.70713140536063,1,NA
