#prcp
,eco001,eco002,eco003,eco001,eco002,eco003,eco001,eco002,eco003
TIMESTEP,MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),VARIANCE(mm/month^2),VARIANCE(mm/month^2),VARIANCE(mm/month^2),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month)
2017-11-01,96.932813515625,113.73595331405,134.776306550201,123.466620031273,125.545725102669,115.270917586714,11.111553448158,11.2047188765568,10.7364294617305
2017-12-01,151.1328160625,166.878928016529,192.711245823293,153.014856217305,163.227634013099,487.827341755601,12.3699173892676,12.7760570604979,22.086813752907
2018-01-01,65.3390622734375,80.4533069338843,92.6469856064257,108.085699568261,42.1989971831671,58.0262113623644,10.3964272501789,6.49607552166438,7.61749377173125
2018-02-01,40.9757814140625,55.1243805165289,64.240160690763,56.2043648133322,24.6040000459919,37.4185217702329,7.49695703691386,4.96024193421973,6.11706806977271
2018-03-01,93.09297090625,109.818595661157,129.176707277108,143.631582354052,67.470779852932,110.416627555845,11.9846394336272,8.21405988856497,10.5079316497513
2018-04-01,51.421876078125,62.8028935123967,73.8152620562249,52.6417265949851,49.6061701339312,21.8200105247664,7.25546184573974,7.04316478111447,4.67118941221252
2018-05-01,60.8210945078125,69.5037206157025,79.9718888473896,53.8796184738871,72.6612131178524,63.6950078323203,7.340273732899,8.5241546864104,7.98091522523077
2018-06-01,99.0195334609375,113.124791512397,125.117269927711,102.089728612782,79.7346039045321,355.920734288955,10.1039461901171,8.92942349228281,18.865861610034
2018-07-01,174.874220078125,197.160746570248,224.268274658635,144.54645432012,491.844018301852,1368.85772268632,12.0227473698868,22.1775566350726,36.9980772836417
2018-08-01,228.6390640625,255.45165553719,282.246191646586,128.413121101533,563.056230426517,513.583317664294,11.3319513368851,23.72880592079,22.6623766993732
2018-09-01,232.9757853125,274.628101983471,312.803218634538,488.423704433737,680.069711616074,300.27915245391,22.100310052887,26.0781462457759,17.3285646391705
2018-10-01,55.6437509296875,70.0173568719008,79.8172698594378,79.6613793196037,155.928145301433,112.61960337599,8.92532236502434,12.4871191754316,10.6122383772694
2018-11-01,95.2617214375,113.661982991736,133.805623204819,170.074567349797,183.017088001404,109.431103257178,13.0412640242346,13.5283808344312,10.4609322365255
2018-12-01,40.25390603125,52.9780996322314,61.9212867389558,52.6476977204322,53.6780644053315,48.0022636137787,7.25587332582592,7.32653153991243,6.92836659060263
2019-01-01,96.623437703125,113.305373198347,129.088356405622,167.595891961351,57.3317680995781,109.884239683378,12.9458832051487,7.57177443533404,10.4825683724638
2019-02-01,81.784375703125,103.166531309917,119.429722582329,142.246863710369,87.4236444155049,139.953755198727,11.9267289610509,9.35006119848982,11.830205205267
2019-03-01,104.444532726562,122.449174752066,142.61526046988,147.126804124775,69.4516176580943,82.3978003895922,12.1295838397191,8.33376371503862,9.07732341550042
2019-04-01,127.740627828125,155.483886045455,183.836547630522,317.281103222008,337.552848118728,157.801840949321,17.8123862304299,18.3726113581801,12.5619202731637
2019-05-01,78.4312515546875,91.1132252768595,105.424498959839,85.0423330343801,105.218668537285,67.4334631364971,9.22184000264481,10.2576151486242,8.21178805964311
2019-06-01,89.7429703046875,101.002895595041,111.42650846988,69.6243514470541,55.1694271185312,156.236208907924,8.34412077136076,7.4276124776762,12.499448344144
2019-07-01,230.488282109375,260.041324628099,291.211656305221,189.471441452521,683.773963562849,2100.27645917187,13.7648625656968,26.1490719445805,45.8287732671503
2019-08-01,104.39921975,118.190497239669,135.451407088353,43.2844858226571,151.554135276401,131.470816944812,6.57909460508489,12.3107325239565,11.4660724289014
2019-09-01,166.798438359375,198.934301983471,235.910846746988,124.168206203708,272.081676956631,289.827717873852,11.1430788475945,16.4948985130746,17.0243272370409
2019-10-01,183.5890653125,218.537193884298,252.986346546185,601.38598179055,1502.04582075886,818.937613210866,24.5231723435315,38.7562358951287,28.6170860363327
2019-11-01,94.1937492421875,112.137606024793,134.117670204819,126.021387826723,116.496550067428,107.090061799315,11.2259248094187,10.793356756238,10.3484328185148
2019-12-01,103.485157679688,117.945042983471,136.001206365462,95.808218818223,98.4119603069908,217.841501416336,9.78816728597458,9.92028025345004,14.75945464495
2020-01-01,111.564843890625,128.446282066116,146.740559136546,198.956160642139,65.3424090915526,166.006616671951,14.1051820492377,8.08346516610003,12.8843555008371
2020-02-01,90.690626265625,115.766943652893,135.328114437751,180.903540190897,108.610226459225,194.255901380829,13.450038668751,10.4216230242331,13.9375715740164
2020-03-01,60.9640627421875,73.7066115991736,85.5016076024096,61.2339577537777,24.602774452284,19.4551664431408,7.82521295261526,4.96011839095439,4.41080111126548
2020-04-01,27.0867192109375,33.6574382272727,40.1759038473896,17.2353311656877,19.9917496095933,10.6266747995282,4.15154563574673,4.4712134381612,3.25985809499865
2020-05-01,159.79843984375,185.050826528926,213.827714497992,340.821517720112,410.498946650247,279.973494761279,18.461352001414,20.2607735945656,16.7324085164473
2020-06-01,11.939843953125,14.0123969214876,15.8385544417671,1.59028967246571,2.51436847200734,8.01447529274235,1.26106687866493,1.58567602996556,2.83098486268336
2020-07-01,152.899221171875,171.897522933884,191.926107751004,56.3728303335789,216.941318353313,473.43333454025,7.50818422347101,14.7289279431095,21.7585232619369
2020-08-01,30.5820322890625,36.5814056363636,41.5293180923695,2.99943977681068,12.8760439071133,7.1336122069232,1.73188907751353,3.58832048556331,2.67088228997895
2020-09-01,264.0171909375,307.52852768595,345.870296425703,690.749121436404,1001.99593924342,447.533513713487,26.2821064878066,31.6543194405348,21.1549879157017
2020-10-01,52.6171876640625,66.4123971280992,76.5028117911647,59.1219129305497,112.968555017093,80.6911693361698,7.68907750842386,10.6286666622438,8.98282635567279
2020-11-01,58.3421887421875,70.3111574421488,81.8437763493976,77.1893913739064,91.8945270273294,48.8097429056155,8.78574933479816,9.58616331111302,6.98639699026727
2020-12-01,133.04531415625,148.246696049587,168.454217911647,129.508659630705,136.141321566595,281.045173097355,11.38018715271,11.6679613286381,16.7644019606234
2021-01-01,143.107034429688,162.116116322314,183.89799313253,290.464638687964,89.2473592115561,228.190023416235,17.0430231675006,9.44708204746609,15.1059598641144
2021-02-01,57.3999998203125,73.2855374586777,86.0618481164659,76.37511755277,35.229300289844,59.6687309202473,8.73928587201323,5.93542755745902,7.72455376835758
2021-03-01,71.6593749609375,83.899587677686,97.279919562249,80.5091643795311,23.6002028210451,37.0051657074488,8.97268991883321,4.8580039955773,6.08318713401526
2021-04-01,80.3468767421875,97.7235552396694,116.314057738956,126.656841539334,153.9379886783,79.0533952476619,11.2541921762219,12.4071748870684,8.89119762729757
2021-05-01,160.586721492188,185.457439917355,217.063859477912,370.230588891382,558.980168791481,481.65347388644,19.2413770009161,23.6427614459792,21.9466050651676
2021-06-01,34.5781256796875,39.8735540578512,44.2787151164659,17.443296710288,9.94186873086951,35.091358089033,4.17651729438392,3.15307290287895,5.92379591892167
2021-07-01,308.234381640625,345.133060247934,388.538964859438,442.759035036326,1559.11968063477,4356.89915392488,21.0418401057589,39.4856895676747,66.0068114206775
2021-08-01,655.14767296875,725.26736268595,790.049398875502,1571.69576149077,4817.91674806574,4556.91571647109,39.6446183168759,69.4112148580166,67.504931053006
2021-09-01,162.48984375,186.100003099174,206.175104618474,142.55336005437,265.717809958771,220.08088065666,11.9395711838562,16.3008530438984,14.8351232100263
2021-10-01,119.068752,143.908266128099,168.364258955823,215.057941715009,497.300302517978,283.315395870534,14.6648539615984,22.3002309969645,16.8319754001286
2021-11-01,161.810939453125,189.685535991736,224.94578811245,360.886002173602,400.616157169437,337.267447358111,18.9969998203296,20.0153980017744,18.3648426989754
2021-12-01,93.5617183515625,107.719422797521,124.126506955823,81.8293016218748,90.7532709075091,175.109086481306,9.0459549867261,9.52645111820289,13.232878994433
2022-01-01,126.744532203125,144.45619572314,164.331325662651,235.503812952945,70.3955889995697,180.23342748818,15.3461334854401,8.39020792350045,13.4251043753179
2022-02-01,52.7406266484375,67.8008274545455,78.8381532851406,68.1624456051843,32.2320170486065,50.7162636064154,8.25605508733949,5.67732481443563,7.12153520011068
2022-03-01,58.0187499921875,69.9338858264463,80.6658650963855,50.3555405829831,24.6558644958112,15.289756930185,7.09616379341564,4.96546719814069,3.91021187791467
2022-04-01,52.510157234375,64.1954561487603,74.6662655662651,55.7428065395055,49.7320580611231,28.2441931121554,7.46611053625015,7.05209600481468,5.31452661223513
2022-05-01,78.8187511328125,92.201653768595,108.526103859438,91.8442206579907,141.715767335064,108.631951528041,9.58353904661481,11.904443176187,10.4226652794782
2022-06-01,50.653907125,58.3322326322314,67.2642585783132,30.1284916944931,60.1314952302797,222.239580044944,5.48894267546065,7.75445002758285,14.9077020377033
2022-07-01,184.819531953125,207.989670413223,235.64177124498,149.406964223432,556.171187653705,1462.97539744225,12.2232141527272,23.583281952555,38.2488613875269
2022-08-01,215.673441015625,238.887193553719,257.504420963855,232.590054294597,612.303064252288,650.786551569943,15.250903392737,24.7447583187286,25.5105184496502
2022-09-01,204.37578828125,237.033884090909,262.87470313253,499.095650799132,776.503924640048,438.086034916036,22.3404487600212,27.8658200065968,20.9305048891812
2022-10-01,127.154690039063,152.789256586777,176.521287228916,320.776377202832,722.886371799001,387.031991171981,17.9102310761987,26.8865462973399,19.6731286574348
2022-11-01,89.1945316328125,105.456199727273,125.302812947791,115.238453804858,118.096424161642,102.640822263558,10.7349175034026,10.8672178666687,10.1311806944481
2022-12-01,182.963284921875,201.440085950413,228.756625863454,225.415582003178,197.830961727155,528.179698525945,15.0138463427324,14.0652394834626,22.9821604407842
2023-01-01,74.728905953125,90.2520683016529,103.615661614458,124.708525937627,49.0306547720819,75.9173254772761,11.1672971634871,7.0021892842226,8.71305488776905
2023-02-01,110.888285140625,138.630168082645,162.378715863454,239.83816093354,145.11138247979,277.935487231696,15.486709170561,12.0462185967128,16.6713972789234
2023-03-01,57.610938234375,68.6388435,80.2056247550201,60.4087043641439,28.4320118040413,31.9032749281509,7.77230367163712,5.33216764590549,5.64829840997719
2023-04-01,57.4351567421875,70.4830592024793,82.2469889799197,72.3227865515479,63.8180245048801,33.6122507794922,8.50428048405907,7.98861843530407,5.79760733229598
2023-05-01,134.3187498125,155.489255727273,180.97108373494,252.520149435531,339.02511382114,246.142413220136,15.8908825883124,18.4126346246576,15.6889264521233
2023-06-01,55.0632822265625,63.0033066363636,70.8510051566265,45.5787238618546,43.1997435817962,98.1960630525364,6.7512016605827,6.57265118363939,9.90939266819801
2023-07-01,221.71484828125,248.176447561983,275.964662008032,144.847101729761,503.424832192742,1431.19824673958,12.0352441491546,22.4371306586369,37.8311808795282
2023-08-01,260.48359796875,291.596285826446,323.997594618474,121.190053233264,586.496252247687,530.139547393051,11.0086353937835,24.2176847003938,23.024759442675
2023-09-01,147.68125515625,176.683476776859,203.579926746988,264.503853848565,332.093471244685,121.890201875562,16.2635744487049,18.2234319282808,11.0403895708241
2023-10-01,177.626564296875,213.597937561983,245.942569959839,764.978871270091,1639.37141951315,862.054739023834,27.6582514138203,40.4891518744608,29.3607687062828
2023-11-01,48.3945316953125,59.0958683760331,68.8184735180723,56.7546907204739,62.4925965609471,33.2474776699953,7.53357091427923,7.90522590195543,5.76606257943801
2023-12-01,80.3164064375,94.639257053719,108.693172293173,83.0768195912813,80.5354836733427,122.139283205013,9.1146486268688,8.97415643240871,11.0516642730863
2024-01-01,85.450001203125,101.169835528926,115.731327923695,138.657630346504,43.0838076089241,81.4230079433794,11.7752974631856,6.56382568392276,9.02346983944532
2024-02-01,56.051564296875,74.0995887272727,87.1289151485944,87.2954477920032,44.2986305969969,79.6449631687408,9.34320329394599,6.65572164359335,8.9244026785405
2024-03-01,55.55312571875,66.9194214958678,77.4345388313253,53.2148012002054,24.3405723723395,18.2892949831439,7.29484757895636,4.93361656113844,4.27659852957276
2024-04-01,91.233594609375,111.780579508264,131.418878795181,158.556718110953,152.575650811541,73.6009657604913,12.5919306744817,12.3521516672821,8.5791005216451
2024-05-01,116.002347054688,133.297937123967,152.883937349398,174.942298103135,199.766399420729,153.034550491275,13.2265754488127,14.1338741829949,12.3707134188484
2024-06-01,54.83828209375,63.0570260289256,71.2200821365462,41.7597005071429,43.5624604703459,107.919541111474,6.46217459584178,6.60018639663653,10.3884330440868
2024-07-01,151.94296984375,171.376858719008,187.991167108434,87.9221615421386,184.824213122219,628.931910504277,9.37668179806367,13.5950069188,25.0785149182378
2024-08-01,330.05313296875,365.246699338843,401.341373534137,246.955126879474,1035.36108710265,1002.65462252277,15.7148059765138,32.1770273192327,31.6647220503003
2024-09-01,368.6750034375,431.428523140496,499.295198835341,763.898168394097,1290.95387273163,869.626270365503,27.638707791684,35.9298465447826,29.4894264163531
2024-10-01,81.520313,101.391322334711,119.595983694779,78.2869855220807,152.694411411452,104.705606197879,8.84799330481668,12.3569580160917,10.2325757362396
2024-11-01,138.520313679687,163.397935950413,194.918470522088,262.962139820342,261.457071904848,233.944398996773,16.2161074188704,16.1696342538985,15.2952410571646
2024-12-01,84.63281325,98.5169433842975,112.855021791165,81.8910396031722,75.0122017438544,122.019005148525,9.04936680675351,8.66095847720415,11.0462213063348
2025-01-01,103.603125125,120.937605508264,138.951806228916,193.459066049705,71.6871373878213,158.297467811305,13.9089563249622,8.4668256972623,12.5816321600699
2025-02-01,59.645312984375,77.4772723966942,90.3598433453815,89.5387086510561,46.4992786945214,80.8814066828818,9.46248955883472,6.81903795960408,8.99340906902837
2025-03-01,71.67968965625,85.4491743884298,98.6393582048193,66.9496812686173,30.1785142026958,20.2477987685543,8.18227848882066,5.49349744722756,4.49975541208122
2025-04-01,78.4968761328125,94.9533073636364,111.279921092369,120.301270115808,122.455026635893,51.5271633795756,10.9681935666639,11.0659399345873,7.17824236004717
2025-05-01,140.810937296875,161.773141818182,184.181126787149,255.133726299808,248.930710433364,156.036313994718,15.9729060067293,15.7775381613661,12.4914496354394
2025-06-01,6.5359376015625,7.90206618677686,9.51686762931727,1.53617870539868,3.53306634303359,6.13987598769063,1.23942676483876,1.87964527053207,2.47787731489891
2025-07-01,185.301562421875,207.750002975207,233.630120963855,139.933227917708,508.990760464875,1436.03339285165,11.8293375942065,22.5608235768306,37.8950312422572
2025-08-01,218.112505546875,245.120252355372,273.566668433735,93.8969762383115,405.192955185997,421.528610002881,9.69004521342968,20.1294052367673,20.5311619252998
2025-09-01,459.8836028125,535.52850838843,614.978311204819,1066.36829158294,1976.19217600122,1373.86154579987,32.655295000703,44.4543830909981,37.065638343348
2025-10-01,178.76406609375,214.794219793388,252.103616184739,478.713853154222,1006.04609719772,554.01673134654,21.8795304600949,31.7182297298844,23.5375600125956
2025-11-01,122.66718803125,141.904136818182,169.37390064257,174.218889763563,165.792987346202,206.993609593216,13.1992003456105,12.8760625715396,14.3872724862365
2025-12-01,157.256251445313,174.300415661157,201.148192730924,153.710838718285,189.600930880727,523.101038103971,12.3980175317784,13.7695653845983,22.8714021892837
2026-01-01,100.342187898438,117.193802946281,133.095582827309,171.69897771812,52.2463829957383,92.2935969365852,13.1033956560168,7.22816594965406,9.6069556539304
2026-02-01,62.17890828125,81.945454714876,95.1771082369478,109.47158416415,62.8337703414152,101.127198487258,10.4628669189735,7.9267755324227,10.0562019911723
2026-03-01,40.028125984375,49.9628100826446,57.9566278795181,35.0643963819926,19.3556201860291,11.2935955828081,5.92151976961934,4.39950226571474,3.36059452817625
2026-04-01,90.2148455078125,110.205787070248,129.63735175502,153.951837590542,154.685787186658,76.0863295651883,12.4077329754691,12.437274105955,8.72274782194168
2026-05-01,73.2781254296875,84.8896700661157,100.164658240964,86.1866257921966,148.106565094535,120.810802498644,9.28367523086609,12.1699040708846,10.9913967492145
2026-06-01,96.48047046875,110.21818153719,124.130119751004,120.608182339141,112.689598183734,361.423080701439,10.9821756651012,10.6155356993293,19.0111304424918
2026-07-01,64.798438484375,74.4913231280992,86.3979929718875,33.2844044574447,109.942941909063,308.099792902399,5.76926377083287,10.4853679911133,17.5527716586982
2026-08-01,295.884378046875,323.875210123967,356.171893333333,153.81571751343,698.191082837585,688.196801241406,12.4022464704355,26.4233056758155,26.2335053174639
2026-09-01,304.599220703125,350.85042214876,392.296403574297,591.912713498684,1004.39787831152,655.087532192576,24.329256328517,31.6922368776886,25.5946778098998
2026-10-01,208.28125421875,249.656204297521,286.870685220884,873.086858537585,1928.41184826028,1104.5354460824,29.5480432268803,43.913686343329,33.2345519916005
2026-11-01,52.1445326640625,64.7570252024793,76.4963850040161,58.3615406059574,50.8643682538005,30.2309806388367,7.6394725345378,7.13192598487958,5.49827069530381
2026-12-01,91.590625421875,106.182646867769,120.428914839357,94.8902883434535,93.3727260351156,124.740115770575,9.74116462972747,9.66295638172478,11.168711464201
2027-01-01,144.605470484375,163.389257644628,185.479518192771,293.247064668214,85.2230686625592,225.417565820327,17.1244580839282,9.23163412742073,15.0139124088402
2027-02-01,75.214844328125,94.4078524380165,110.355423803213,118.890735830576,59.2706050153646,103.628637598067,10.9037028495175,7.6987404824013,10.1798152045146
2027-03-01,145.042971242187,166.437190909091,191.744579477912,274.526737320427,87.9680398357967,125.276127269957,16.5688484005506,9.37912788247376,11.1926818622686
2027-04-01,94.4593762734375,114.735538570248,134.877112088353,173.344486074383,175.497589478981,85.0852383860929,13.1660353210214,13.2475503199264,9.22416599948705
2027-05-01,106.6804706875,121.36611768595,137.965867799197,145.983789072177,151.320219491702,129.475576397758,12.0823751420065,12.3012283732846,11.3787335146649
2027-06-01,43.9359382109375,50.4925625826446,56.8590370240964,20.0013767382653,22.6807753084139,111.76726675491,4.47228987636818,4.76243375895286,10.5720039138713
2027-07-01,179.910939453125,201.404964173554,228.660646024096,173.332542787753,553.418913703038,1509.22162360856,13.1655817489298,23.5248573577618,38.8487016978503
2027-08-01,336.5343803125,374.540915165289,410.104426184739,363.519415506216,1274.81598704489,1321.43285294331,19.0661851324856,35.7045653529754,36.3515178904995
2027-09-01,138.232815015625,164.050829008264,189.367071164659,134.449055732152,184.669924148215,102.01608354554,11.5952169333804,13.5893312619943,10.1003011611308
2027-10-01,104.8804695,127.63223242562,149.933736955823,159.878881608125,337.293754256171,197.101397856667,12.6443221094737,18.3655589148866,14.0392805320168
2027-11-01,133.4679690625,154.526865371901,182.40963686747,245.138846868159,269.65653468461,239.375052014623,15.6569105147906,16.4212220825556,15.4717501277206
2027-12-01,121.63984534375,137.038844028926,159.152611028112,122.253739655325,124.095191498118,327.070173168917,11.0568413055142,11.1398021301152,18.0850815084952
2028-01-01,102.562502664063,119.947933760331,136.759440871486,178.241623106941,49.334020522978,99.8686816328331,13.3507162020223,7.02381808726408,9.99343192466097
2028-02-01,83.023438046875,104.587606235537,121.620887674699,143.123982923058,81.1260097789114,142.156691045121,11.963443606381,9.00699782274379,11.9229480853152
2028-03-01,127.817970359375,149.514048842975,174.465464457831,219.517685142399,82.5145103754933,127.601175688822,14.8161292226546,9.08374979705481,11.2960690370067
2028-04-01,126.516407632813,153.397935566116,178.902813253012,303.791493776958,292.021823465709,125.104410166701,17.4296154225203,17.0886460395699,11.1850082774534
2028-05-01,59.461719078125,68.3719016900827,77.8819282369478,48.6427069708021,48.2284214637722,26.8345458203181,6.97443237624411,6.94466856399729,5.18020712137247
2028-06-01,67.5539090234375,77.5037212066116,85.4510063815261,53.6275524031788,35.6626044910443,122.121455541611,7.32308353108025,5.971817519905,11.050857683529
2028-07-01,137.788284476562,157.13801888843,180.996788811245,150.358132024944,502.756611703522,1264.43296889764,12.2620606761239,22.4222347615826,35.5588662487662
2028-08-01,62.307812859375,72.2826449545455,81.6807247269076,9.13316873845264,41.764424671309,30.8038298254322,3.02211329014196,6.46254010984141,5.55011980279996
2028-09-01,94.5718748046875,115.288020657025,139.297192068273,45.3639235905398,87.5003319314856,159.588182949942,6.73527457425009,9.35416120940224,12.6328216543234
2028-10-01,79.4867173359375,97.5623968305785,115.821286032129,53.5593953848418,118.949209319555,89.9476702819271,7.31842847781146,10.9063838791579,9.48407456117502
2028-11-01,112.156250710937,132.834298855372,157.551408453815,181.628826316297,180.711161326313,151.86134812336,13.4769739302373,13.4428851563313,12.3232036469159
2028-12-01,75.8460949921875,89.0851241818182,104.66907937751,72.9886761072656,87.3937960665617,173.480701920486,8.5433410389183,9.34846490428037,13.1712073068678
2029-01-01,115.57656346875,131.358677024793,148.367067008032,197.967185887584,70.1775007604017,127.419631121513,14.0700812324444,8.37720124865111,11.2880304358871
2029-02-01,55.22187553125,72.6000008636364,85.0803227148594,84.2220421734452,41.2156647734715,69.6258826867617,9.17725678911978,6.41994273911158,8.34421252646178
