#prcp
,eco001,eco002,eco003,eco001,eco002,eco003,eco001,eco002,eco003
TIMESTEP,MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),VARIANCE(mm/month^2),VARIANCE(mm/month^2),VARIANCE(mm/month^2),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month)
2017-05-01,160.102345898438,185.761159008264,217.975507831325,360.912066792206,571.328379076289,424.680578989293,18.9976858272845,23.9024764214148,20.6077795744542
2017-06-01,36.95390671875,42.8297528966942,48.3646594538153,17.8259690409969,23.3435882272408,70.8169704475996,4.22208112676638,4.83152028115797,8.41528195888882
2017-07-01,59.6554698359375,68.8561990702479,80.7361433815261,33.5533574146113,118.281539892175,405.89735317801,5.79252599602378,10.8757316945654,20.1468943804749
2017-08-01,85.96171984375,101.359093136364,116.302813313253,19.364588244059,75.08566814816,58.325043990485,4.40052136048207,8.66519867909329,7.63708347410744
2017-09-01,147.54140703125,175.863225165289,205.794383574297,106.304047217374,173.377419261521,157.21913483683,10.3103854058601,13.167285948954,12.5387054689402
2017-10-01,119.901563882812,145.176859392562,166.55261184739,268.987222506751,635.163214431567,454.724978146877,16.4008299334744,25.2024446122111,21.3242814215832
2017-11-01,74.874219484375,86.9983485909091,103.285945104418,60.1584683852318,52.6084496117693,76.9637978569566,7.75618903748689,7.25316824648162,8.77290133632863
2017-12-01,101.648439203125,113.32686114876,127.134538570281,77.8664681400409,58.7148160591407,92.4043126101667,8.82419787516355,7.66255936741378,9.61271619315616
2018-01-01,45.5156251875,57.425208392562,65.8188756907631,60.9504619909591,25.9735032122225,27.3017774111848,7.80707768572589,5.09642062748185,5.22511027741853
2018-02-01,15.5804685703125,23.7917351157025,27.5935747349398,19.0511929998166,8.10350394933361,10.2781073817628,4.36476723317711,2.84666540874294,3.20594874908549
2018-03-01,37.42187484375,44.4475206363636,51.1457841646586,23.0854992730358,6.47379066626183,6.78467234338581,4.80473717002666,2.54436449162887,2.60474036007158
2018-04-01,42.16796909375,51.4851249132231,59.3024102851406,34.1362138857804,29.6868292476993,25.8370159227513,5.84262046395112,5.44856212662564,5.0830124850084
2018-05-01,48.2976567109375,55.482645946281,61.3032154698795,35.0240180074998,27.0503989091841,22.6093462779531,5.91810932709931,5.20099979899866,4.75492863016398
2018-06-01,239.890626640625,271.919425,306.567072168675,703.583959291101,701.329805859511,2542.33984788683,26.5251571021003,26.4826321550466,50.4216208375617
2018-07-01,126.983595523438,141.719422272727,161.206025349398,85.2911315585039,291.706501098924,664.539894875457,9.23531978647756,17.0794174695428,25.7786713171074
2018-08-01,366.683599453125,411.129348884298,467.084342690763,418.639233298312,1612.59852010705,1408.66073035287,20.4606752894012,40.1571727105763,37.532129307473
2018-09-01,138.167970359375,166.541320082645,193.028513493976,181.767158825895,212.222641657821,107.860622307439,13.4821051333201,14.5678633182022,10.3855968681361
2018-10-01,179.62891109375,217.071075330579,254.567873012048,532.420872071315,1151.45783230725,620.736442364457,23.0742469448369,33.9331376725945,24.9145829257577
2018-11-01,78.385938890625,91.9363647768595,111.482331779116,54.8041800055848,41.6843907225489,114.010112796245,7.40298453365835,6.45634499717517,10.6775518166032
2018-12-01,163.827340234375,177.66900946281,205.216467670683,136.213804232426,233.264108788488,718.848736238751,11.6710669706084,15.272986243315,26.8113546140204
2019-01-01,131.2414066875,149.379754070248,171.524093975904,255.241774235155,97.7890134017561,332.105043486552,15.97628787407,9.88883276235148,18.2237494354634
2019-02-01,66.31015490625,84.9867758884297,99.4329337751004,102.184032777756,52.9195126172212,91.86862646885,10.108611812596,7.27457989283376,9.5848122813569
2019-03-01,35.1562503203125,41.7698352727273,46.8795185381526,19.728308368408,11.5264316514294,6.70260264162027,4.44165603895755,3.39505988922573,2.58893851638471
2019-04-01,51.458594640625,63.1636370289256,74.216467184739,52.7980256859557,49.8179270552344,22.599125644068,7.26622499555001,7.0581815685936,4.75385376763611
2019-05-01,114.03125325,131.590911061983,150.34498573494,165.655172661464,173.444295070901,96.7652242801417,12.8707098740304,13.1698251723742,9.836931649663
2019-06-01,200.229688203125,225.409094710744,246.183135863454,354.379090111618,225.363992420382,840.832536776898,18.8249592326682,15.0121281775897,28.9971125593032
2019-07-01,74.8679693984375,85.7698365578512,101.999597,174.836996214129,404.072991616437,564.247076597475,13.2225941559941,20.1015668945592,23.75388550527
2019-08-01,251.25234421875,285.0624,323.472698273092,168.260303422328,737.218982266405,623.680848441334,12.971518932736,27.1517767791798,24.9736030328292
2019-09-01,159.304690625,188.809090950413,220.50602,97.1813783445965,231.345650538893,205.376189258891,9.85806159164146,15.2100509709499,14.330952140695
2019-10-01,108.2804685,132.397106599174,156.544177365462,122.021881534097,264.958749797729,176.634180116836,11.0463515032837,16.2775535568994,13.2903792314906
2019-11-01,139.450781757813,160.545867809917,188.658234859438,272.030850914022,330.545864302392,252.880872397671,16.4933577816654,18.1809203370564,15.9022285355755
2019-12-01,140.714845820312,154.897110309917,176.581930481928,116.712776770303,193.274957100739,350.523810216545,10.8033687695229,13.9023363900007,18.7222811168016
2020-01-01,161.529690320313,181.746277603306,207.742579437751,366.98641611256,124.785452534905,434.145061157328,19.156889520811,11.1707409125315,20.8361479443137
2020-02-01,80.5890627578125,100.095868161157,117.453814859438,127.160519271073,64.5927142338782,115.076509163226,11.2765473116142,8.03695926541116,10.7273719597684
2020-03-01,64.161720671875,74.8946298099174,85.3413640883534,58.0291820134882,19.3173543310582,14.8877535792273,7.61768875798218,4.39515122960044,3.85846518440005
2020-04-01,140.444532976562,169.559919520661,201.514059036145,336.327967809409,422.890281364172,236.935120659468,18.3392466532682,20.5642962769012,15.3926969910886
2020-05-01,265.145317265625,312.218595289256,368.026494337349,1009.36937845906,1411.09992381897,1034.47111898755,31.7705740970958,37.5646099915727,32.1631950991744
2020-06-01,125.271876007812,143.461574913223,159.100002851406,178.483325135925,126.751240930752,498.830802096897,13.3597651602086,11.2583853607323,22.3345204134071
2020-07-01,37.8710946015625,43.5830584586777,49.1574300883534,6.29325426281021,20.7330287426224,58.8839696195779,2.50863593668157,4.55335357100921,7.67358909634715
2020-08-01,140.850784296875,159.316941818182,178.535745100402,40.8402721282046,198.159597385737,168.045467071475,6.3906394146599,14.0769171833089,12.9632352085224
2020-09-01,246.057037578125,288.628926776859,320.927713935743,1117.3731954451,1535.79818706489,567.82757910763,33.42713262374,39.1892611191496,23.8291329911021
2020-10-01,335.009395859375,402.427688512397,484.043381967871,878.373778599034,1917.07229224966,1655.90260199871,29.6373713172919,43.7843841140841,40.6927831685019
2020-11-01,96.8984393984375,113.641735975207,136.450199433735,116.527874000498,101.591923986057,138.146797490455,10.7948077333734,10.0792819181754,11.7535865798681
2020-12-01,131.697657648438,144.326860595041,166.220887405622,93.0951751978242,130.235249314817,385.778599286312,9.64858410326739,11.4120659529647,19.6412473963929
2021-01-01,78.0460956875,92.6566137727273,108.071888465863,133.20550382376,68.2860322861207,133.785113003575,11.5414688763502,8.26353630633524,11.5665514741246
2021-02-01,59.667187890625,77.1235548801653,89.4714885060241,87.4354531636475,48.7710109119137,81.7892733104663,9.35069265689165,6.98362448245277,9.04374221826708
2021-03-01,64.1531262265625,74.8574379256198,88.7702812891566,67.4455134292908,48.5034404195042,72.4397420409838,8.21252174604675,6.96444114193696,8.5111539782208
2021-04-01,172.168753359375,210.16405214876,248.030525662651,580.11545521964,604.005734589342,290.155880620432,24.085586046838,24.5765281231777,17.0339625636677
2021-05-01,128.011722289063,148.692150033058,169.297191084337,240.536103843089,236.405073812947,120.322761755943,15.5092264102079,15.375469872916,10.9691732485153
2021-06-01,215.508595546875,247.012808099174,278.791568714859,497.629550763294,560.006609355039,2617.62523672382,22.3076119466718,23.6644587800997,51.1627328895146
2021-07-01,155.36406325,173.016117809917,192.818878433735,88.8875126677627,296.268650723376,780.805337772605,9.42801743039133,17.2124562664187,27.9428942268442
2021-08-01,269.7835953125,306.187608429752,339.731329518072,198.89386709823,725.814518733632,713.276762479969,14.1029736969984,26.9409450230246,26.70724176099
2021-09-01,195.7382825,230.830997809917,251.721685140562,879.665265335858,1366.98774108284,910.427552496027,29.6591514601456,36.9727973121164,30.1732920394184
2021-10-01,362.603907421875,432.485960826446,510.355423614458,1611.03936447129,3248.56588684883,1856.0451016135,40.1377548509043,56.9961918626923,43.0818419013568
2021-11-01,46.886718578125,57.9268620950413,67.7429750040161,49.6095064605684,48.0301883043456,30.5754335787118,7.04340162567551,6.93038154103694,5.52950572643811
2021-12-01,43.13203221875,52.256612177686,61.689157188755,25.1752701065545,31.1647881039318,46.5041841642421,5.01749639826024,5.58254315737297,6.8193976393991
2022-01-01,81.250000421875,95.9409106363636,111.191569718875,138.897778885077,60.068265310445,98.4607094865967,11.7854901843359,7.75037194658715,9.92273699573846
2022-02-01,66.2804689140625,86.1979339173554,101.579518779116,111.128017808648,61.8986981385469,108.628059772552,10.5417274584694,7.86757256963969,10.4224785810551
2022-03-01,30.709375375,36.5946283636364,42.8024103453815,16.3890428448834,4.66383008637941,9.1451559168158,4.04833828192301,2.1595902589101,3.02409588419676
2022-04-01,76.6312509375,93.9343004214876,108.467071032129,113.734770161449,93.9324364117719,57.3731128463668,10.6646504941066,9.69187476248903,7.574504132045
2022-05-01,173.57656453125,201.938849752066,234.667471485944,404.248834895354,515.803629878299,354.180655895521,20.1059402887643,22.7113106156007,18.8196879861362
2022-06-01,79.6257836171875,92.4942175991736,104.624904710843,90.5961205169697,100.998292305637,390.31294734317,9.51819943670911,10.0497906597917,19.7563394216431
2022-07-01,62.9703125546875,74.7272732809917,88.2413657911647,49.361140071799,172.134272737328,470.388177561168,7.02574836382566,13.1199951500497,21.6884341887829
2022-08-01,692.36251046875,775.001665702479,863.872701204819,996.752754352961,4489.21151135048,4038.42899448496,31.5713913908298,67.0015784243213,63.54863487507
2022-09-01,71.387501546875,87.1648771363636,101.892371257028,48.7792069051379,59.268837763673,32.4631985394251,6.98421125862741,7.69862570616815,5.69764850964195
2022-10-01,90.7796850625,111.209919066116,131.529717799197,96.7022983262541,191.877004920992,110.066555906777,9.83373267514702,13.8519675469224,10.4912609302589
2022-11-01,117.902339554688,137.478096913223,164.410041365462,210.870648848874,237.329490593743,240.63804198238,14.5213859135027,15.4055019585128,15.5125124329484
2022-12-01,133.178126953125,147.553719545455,165.389156586345,140.462496369666,207.280244335886,243.16655668035,11.8516874903815,14.3972304397716,15.5937986610175
2023-01-01,103.123438734375,119.16694164876,137.937749281124,183.697627191372,77.7367896714433,217.395185541908,13.5535097739063,8.81684692344397,14.7443272325972
2023-02-01,56.7742195,72.2078516322314,84.9000018072289,75.2998866679238,32.612673779912,54.9820186282619,8.67755072978106,5.71075071946867,7.41498608415835
2023-03-01,92.95078353125,108.047935338843,126.159439184739,121.161150727755,43.5808320763758,89.5208047252413,11.0073225957885,6.60157799896175,9.46154346421562
2023-04-01,37.185937484375,46.1884304793388,56.0341366987952,32.6446779326307,53.0528968746034,31.8221781046979,5.71355212916017,7.28374195552008,5.64111496999466
2023-05-01,75.007813703125,88.2586807231405,102.435744136546,92.1974425803106,111.102284514619,60.3788001646574,9.60194993635723,10.5405068433458,7.77037966669953
2023-06-01,95.4140637890625,108.048759677686,118.628917538153,109.074572213111,63.4238582195811,122.505967204977,10.4438772595771,7.96390973200859,11.0682413781493
2023-07-01,66.0984387109375,77.3392568636364,87.2996018674699,18.2716548770554,61.3774306742036,161.749125216712,4.27453563291446,7.83437493832173,12.7180629506506
2023-08-01,160.22265921875,179.768598512397,200.595190883534,44.1743273360435,231.912454618813,195.030617263391,6.64637700826875,15.228672122638,13.9653362746262
2023-09-01,30.9593758984375,39.3826459256198,46.2156632329317,15.6521944294807,18.3409417491212,6.36390685371653,3.956285433267,4.28263257227622,2.5226785078001
2023-10-01,197.0750028125,237.427691776859,275.697994819277,753.896911307403,1521.94519097998,747.947124382995,27.4571832369492,39.0121159510732,27.3486219832553
2023-11-01,103.147657023438,121.318185326446,142.686346369478,174.761279523193,211.158715090209,130.001107721126,13.2197306902672,14.5313012180675,11.4018028276727
2023-12-01,142.243751054687,155.492149917355,179.287146586345,108.804958056731,134.612019813647,401.210502978694,10.430961511612,11.6022420166814,20.0302397134606
2024-01-01,65.866406265625,80.131820553719,92.5457796746988,101.966198620583,46.6199438609361,71.7578447836454,10.0978313820633,6.82787989502862,8.47100022332932
2024-02-01,74.47734465625,95.9553747272727,111.928118437751,130.836682276685,71.0838122298653,124.018122026773,11.4383863493364,8.43112164719886,11.1363423989555
2024-03-01,97.9453151953125,115.214878768595,134.830124092369,143.224555249124,97.0283241975037,87.5143010340522,11.9676461866619,9.85029564010663,9.35490785812731
2024-04-01,185.92421953125,225.899589917355,267.653419196787,610.713608638173,699.21792145786,345.327389681536,24.7126204324465,26.4427290849084,18.5829865651766
2024-05-01,84.400000359375,98.3723165785124,112.128917361446,97.4308272362674,92.5470537237907,55.1300292079869,9.87070550853724,9.62013792644319,7.42495987921732
2024-06-01,157.278126867187,179.43843177686,200.269078674699,313.023349569123,235.482424446841,941.021230330982,17.6924658984869,15.3454366000724,30.6760693429093
2024-07-01,32.5234379140625,36.6929755909091,41.5526109558233,7.15346269303773,19.7074616454701,21.038310553811,2.67459579993646,4.43930869004061,4.58675381438889
2024-08-01,267.979688671875,297.360744628099,328.928128554217,122.814050737301,540.784611651152,445.605275232363,11.0821500954148,23.2547761040856,21.1093646335545
2024-09-01,73.78046759375,88.4619837892562,100.24538326506,56.4636185031289,76.2090100813168,38.6779796115544,7.51422773830611,8.72977720685453,6.21916229178451
2024-10-01,126.96328646875,152.243803338843,178.269880481928,212.228623523967,551.164392605739,325.282984164942,14.5680686271025,23.4768906076963,18.035603238177
2024-11-01,160.664064296875,185.954960826446,222.097190963855,296.977657827173,315.930656051812,361.03951697282,17.2330397152439,17.7744382766886,19.0010398918801
2024-12-01,191.630470390625,207.410748140496,240.872691004016,184.694344292215,279.475803923733,1061.61764196993,13.5902297365503,16.7175298391758,32.5824744605122
2025-01-01,150.785156320312,170.387605702479,196.828511967871,354.370161291172,142.304967545157,399.06518375789,18.8247220773952,11.9291645786768,19.9766159235715
2025-02-01,98.5046893828125,123.890497669421,143.570281742972,201.636169162562,125.849657949365,203.291671947163,14.1998651107171,11.2182733943047,14.2580388534736
2025-03-01,51.357031796875,60.7194217024793,70.8445795220884,43.1278250983611,21.1360928605426,21.1833722366595,6.56717786407229,4.59740066347742,4.60253975937845
2025-04-01,63.61015678125,78.0376045289256,90.4919685502008,76.9804623393285,63.398706338836,33.3060523413795,8.77385105522817,7.96233045903245,5.7711396050849
2025-05-01,123.462500609375,142.909092661157,163.195984819277,209.444120219361,197.102976817049,141.804313265044,14.4721843624023,14.0393367655687,11.908161624073
2025-06-01,51.8828125703125,58.9983479586777,64.363051815261,32.1582837370996,22.5391671366341,32.288711832607,5.67082742967017,4.74754327380321,5.68231571039545
2025-07-01,48.7445318515625,56.7099186198347,65.2614471606426,22.9514625434499,84.4521883090493,229.216136485376,4.79076847107538,9.18978717430656,15.1398856166543
2025-08-01,157.071876171875,183.379341157025,209.300806706827,60.6730683814742,235.957936279636,175.975630540349,7.78929190501128,15.3609223772414,13.265580671058
2025-09-01,270.932812578125,306.506618099174,345.714870763052,198.4257107156,543.805039173188,464.110539703436,14.0863661288354,23.3196277666087,21.5432249141914
2025-10-01,73.917969828125,91.0553731528926,106.332129859438,98.4402075725891,188.23556886466,102.337170890216,9.92170386438686,13.7198968241259,10.1161836129153
2025-11-01,215.5882846875,246.404960785124,291.516069799197,580.900986426927,673.578336210015,639.468697051503,24.1018876112832,25.9533877597899,25.2877183045743
2025-12-01,87.2398437734375,99.8628111570248,114.402409618474,64.3019421766945,68.1055880472306,118.966571237339,8.01884918031849,8.25261098363606,10.9071798021917
2026-01-01,57.5593750390625,70.8586784090909,80.2180737148594,82.4561276299895,25.2168752154721,24.7428755527274,9.08053564664494,5.02164068960257,4.97422110010476
2026-02-01,50.9718750625,66.4132246652893,77.5144602208835,68.5004518980434,32.6771746182501,53.4469369113393,8.2764999787376,5.71639524685357,7.31074120122846
2026-03-01,58.8453123671875,70.2380176322314,81.1349390883534,50.7045310397012,22.0984770142724,20.4067152756995,7.1207114138758,4.70090172352842,4.51737924860195
2026-04-01,142.849220320312,173.535952809917,199.186752168675,398.479825803952,337.554694040425,170.663354214933,19.961959468047,18.3726615938036,13.0638185158449
2026-05-01,111.570314804687,128.910332305785,149.422893120482,177.88106477342,237.779644794748,162.553451048313,13.3372060332522,15.4201052134785,12.7496451342111
2026-06-01,73.9710955078125,85.2896693677686,94.1361453493976,54.4782855124807,35.701500459301,185.614009522264,7.38094069292531,5.97507325974343,13.6240232502101
2026-07-01,101.88515703125,115.046282892562,131.200001702811,71.3664653373796,222.080178545739,426.202244807304,8.44786750235701,14.9023547986799,20.6446662556532
2026-08-01,86.6398457578125,104.170662409091,120.823696409639,64.155319044083,196.684489860611,130.138172042645,8.00970155774127,14.0244247604175,11.4078118867137
2026-09-01,168.858595234375,196.589670247934,215.837351767068,374.138725249011,688.882497210479,646.213829687833,19.3426659292097,26.2465711514948,25.4207362145126
2026-10-01,316.785156875,379.751661363636,443.055429477912,1787.87073605787,3707.93345422955,1841.65452807275,42.2832205024389,60.8928029756354,42.9145025378688
2026-11-01,113.799219710937,131.717358719008,157.31566439759,140.267972164365,136.302396750813,161.389490738213,11.8434780433944,11.6748617443982,12.7039163543457
2026-12-01,43.330469109375,53.0917357479339,62.1823309598394,28.9096941533298,38.3148768602657,51.4765595357145,5.376773582115,6.18990119955607,7.17471668679081
2027-01-01,77.94296946875,91.2933913099174,105.948595108434,117.787377714753,53.7245283158429,115.636434809506,10.8529893446346,7.32970178901181,10.7534382784998
2027-02-01,50.6851565546875,65.7355367933884,76.8951808313253,66.2127623325505,32.5864529252822,52.0807095884406,8.13712248479464,5.70845451285041,7.21669658420254
2027-03-01,84.89296803125,99.3376052066116,115.320484204819,102.191507897528,56.9203043947408,62.4892901860917,10.1089815460079,7.54455461871281,7.90501677329604
2027-04-01,32.81093809375,40.6037196694215,47.1441776345382,20.035942586125,16.4454197307188,8.60868667667824,4.47615265447069,4.05529527047276,2.93405635199432
2027-05-01,88.6140634609375,103.498348764463,116.487553947791,133.407517579884,111.924810406556,53.311156415596,11.550217209208,10.5794522734665,7.30144892576781
2027-06-01,84.1476558125,96.047522285124,108.122088566265,71.8824984583887,65.9677662176499,271.094447047286,8.47835470232218,8.12205431018839,16.4649460080283
2027-07-01,88.9429699296875,100.302893632231,115.00401788755,32.0831004196869,134.967760919965,306.514995435865,5.66419459585269,11.6175626066729,17.5075696610313
2027-08-01,14.9929690234375,22.517768838843,27.7116464136546,7.35010706273437,21.8661966802698,16.6886084237977,2.71110808761554,4.67613052429782,4.08516932620886
2027-09-01,141.360938507813,170.455373842975,200.366670040161,161.330279248683,261.462448076756,168.211778086103,12.7015856981986,16.169800495886,12.9696483408804
2027-10-01,164.652345625,197.934300495868,227.789161646586,562.962829510056,1293.61457362342,765.246729500251,23.7268377477922,35.9668538188068,27.6630932742571
2027-11-01,269.6624996875,308.369005743802,375.824898634538,603.829324008327,560.462775976252,1938.45166536533,24.572938855748,23.6740950402809,44.0278510191598
2027-12-01,128.28359309375,144.830167830579,166.797993333333,128.300618753766,128.445058495082,308.571905900797,11.3269863050048,11.3333604237703,17.5662148996532
2028-01-01,78.1992201328125,93.033056946281,105.557833164659,116.468249887841,36.5909481497405,52.6773914941767,10.7920456766936,6.0490452262932,7.25791922620917
2028-02-01,49.431250890625,63.1847118719008,74.2401605140562,57.8916175628011,27.2656958444095,40.5432121909226,7.60865412295769,5.22165642726612,6.36735519591318
2028-03-01,104.8554706875,123.569422863636,144.040163236948,161.682790284781,100.765562397459,90.9694178665694,12.7154547808869,10.0382051382435,9.53778894013541
2028-04-01,121.196875921875,148.171489219008,177.100400016064,277.716735612147,365.223707586644,200.383523824939,16.6648353010807,19.1108269728613,14.1556887442801
2028-05-01,113.450782,132.523554938017,154.127315546185,176.576729575839,228.313278305092,132.315045884772,13.2882176974882,15.1100389908528,11.5028277342909
2028-06-01,53.3195321875,61.0917357107438,67.0361448353414,37.011817855031,23.0662325069394,39.3832853039264,6.08373387444183,4.80273177545232,6.27561035309924
2028-07-01,64.7398452265625,74.6971078884298,79.8108445461847,30.1880798206015,45.3892555080674,52.9528182522857,5.49436800920739,6.73715485261155,7.27686871204131
2028-08-01,92.04140734375,106.311571904959,119.753817144578,22.3435488038205,68.0986237561629,42.1228078178706,4.72689631828544,8.25218902814053,6.49020861127519
2028-09-01,75.0453128125,90.0082670041322,103.446586566265,27.5752523486517,48.292853847028,37.0176837003439,5.25121436894854,6.94930599750997,6.08421594787233
2028-10-01,224.136719609375,269.148761446281,308.328514176707,1221.91094796729,2547.19932235635,1390.22673304297,34.9558428301663,50.4697862325209,37.2857443675592
2028-11-01,56.911717890625,69.0611568016529,81.6690763855422,52.8944404839005,43.1622082109825,33.1040007959587,7.27285641848514,6.56979514223865,5.75360763312538
2028-12-01,99.3320324375,110.31652968595,123.31486148996,77.2584166231685,110.86330731131,124.662669251244,8.78967670754553,10.5291646065256,11.1652438061712
2029-01-01,125.835937203125,144.826036347107,164.925703092369,247.276240738998,83.4438377507752,201.862365792215,15.7250195783343,9.1347598627865,14.2078276239619
2029-02-01,31.196094125,42.1330579710744,48.759438626506,34.1747133704764,15.4818926235459,21.9628201531185,5.84591424590511,3.93470362588415,4.68645069888914
